1341,516.5
1344,518.2
1347,520.4
1350,521.1
1353,522.1
1356,523.3
1359,524.1
1362,525.7
1365,527.5
1368,528.5
1371,529.2
1374,529.3
1377,529.6
1380,529.9
1383,530.0
1386,530.8
1389,531.6
1392,532.2
1395,533.1
1398,533.8
1401,534.3
1404,534.6
1407,535.1
1410,536.6
1413,536.9
1416,537.0
1419,537.2
1422,537.5
1425,537.5
1428,537.5
1431,537.5
1434,537.5
1437,538.3
1440,539.0
1443,539.4
1446,540.0
1449,540.2
1452,540.2
1455,540.0
1458,539.5
1461,539.5
1464,539.5
1467,539.5
1470,539.6
1473,539.6
1476,539.2
1479,539.1
1482,539.1
1485,539.2
1488,539.2
1491,539.2
1494,539.2
1497,539.2
1500,540.3
1503,542.2
1506,542.7
1509,542.8
1512,543.3
1515,543.7
1518,544.0
1521,544.9
1524,545.8
1527,546.0
1530,546.1
1533,546.8
1536,547.3
1539,547.7
1542,549.1
1545,549.4
1548,549.8
1551,550.1
1554,550.6
1557,551.0
1560,551.2
1563,551.4
1566,551.7
1569,552.0
1572,552.0
1575,551.9
1578,551.9
1581,552.1
1584,552.3
1587,552.4
1590,552.4
1593,552.3
1596,552.3
1599,553.0
1602,553.0
1605,552.8
1608,552.8
1611,552.9
1614,553.0
1617,553.4
1620,553.8
1623,554.0
1626,554.1
1629,554.1
1632,554.1
1635,554.0
1638,553.7
1641,553.2
1644,552.5
1647,552.3
1650,551.9
1653,551.2
1656,550.7
1659,549.1
1662,547.6
1665,546.0
1668,543.3
1671,541.7
1674,541.7
1677,542.5
1680,544.6
1683,546.7
1686,548.1
1689,550.3
1692,551.8
1695,552.5
1698,553.0
1701,553.8
1704,554.5
1707,555.3
1710,555.8
1713,556.4
1716,557.1
1719,557.8
1722,558.5
1725,559.3
1728,560.2
1731,561.0
1734,562.4
1737,563.6
1740,564.7
1743,565.4
1746,566.9
1749,568.3
1752,569.4
1755,570.9
1758,572.5
1761,573.8
1764,574.6
1767,575.5
1770,576.2
1773,577.2
1776,577.8
1779,578.8
1782,579.9
1785,581.4
1788,582.4
1791,583.2
